id,standard_id,control_id,additional_selection_parameters,additional_guidance,created_at,updated_at
4925,15,1454,"CCMv4.0: CCC-04, DCS-06, DSP-19, UEM-04, CIS Controls v8.0: 1.1, CRI Profile v2.0: ID.AM-01, ISO/IEC 27001:2022: Annex A Controls: 5.9, SP 800-53 Rev 5.1.1: CM-08, PM-05",,2025-08-05T00:12:13.239910,2025-08-05T00:12:13.239921
4926,15,1455,"CCMv4.0: CCC-04, DCS-06, DSP-19, UEM-02, UEM-04, CIS Controls v8.0: 2.1, CRI Profile v2.0: ID.AM-02, ISO/IEC 27001:2022: Annex A Controls: 5.9, SP 800-53 Rev 5.1.1: AC-20, CM-08, PM-05, SA-05, SA-09",,2025-08-05T00:12:17.475320,2025-08-05T00:12:17.475335
4927,15,1456,"CCMv4.0: DSP-05, DSP-10, IPY-01, IVS-03, IVS-09, LOG-05, CIS Controls v8.0: 3.8, CRI Profile v2.0: ID.AM-03, ISO/IEC 27001:2022: Annex A Controls: 5.14, 8.20, 8.21, 8.22, SP 800-53 Rev 5.1.1: AC-04, CA-03, CA-09, PL-02, PL-08, PM-07",,2025-08-05T00:12:22.233426,2025-08-05T00:12:22.233441
4928,15,1457,"CCMv4.0: CCC-04, DCS-06, STA-07, UEM-02, UEM-04, CIS Controls v8.0: 15.1, CRI Profile v2.0: ID.AM-04, ISO/IEC 27001:2022: Annex A Controls: 5.22, SP 800-53 Rev 5.1.1: AC-20, SA-09, SR-02",,2025-08-05T00:12:26.399966,2025-08-05T00:12:26.399980
4929,15,1458,"CCMv4.0: CEK-04, DCS-05, DSP-04, CIS Controls v8.0: 3.7, CRI Profile v2.0: ID.AM-05, ISO/IEC 27001:2022: Annex A Controls: 5.9, 5.12, 5.13, SP 800-53 Rev 5.1.1: RA-03, RA-09, RA-02",,2025-08-05T00:12:30.539614,2025-08-05T00:12:30.539626
4930,15,1459,NaN,,2025-08-05T00:12:34.736858,2025-08-05T00:12:34.736873
4931,15,1460,"CCMv4.0: DSP-01, DSP-03, DSP-04, DSP-06, DSP-10, DSP-19, UEM-02, CIS Controls v8.0: 3.2, CRI Profile v2.0: ID.AM-07, ISO/IEC 27001:2022: Annex A Controls: 5.9, SP 800-53 Rev 5.1.1: CM-12, CM-13, SI-12",,2025-08-05T00:12:38.828231,2025-08-05T00:12:38.828245
4932,15,1461,"CCMv4.0: AIS-02, AIS-04, AIS-05, AIS-06, AIS-07, CCC-04, CEK-14, CEK-21, DCS-01, DCS-02, DSP-02, DSP-07, DSP-16, DSP-19, HRS-05, IVS-01, LOG-02, LOG-06, UEM-03, UEM-05, UEM-09, UEM-10, UEM-11, UEM-13, CIS Controls v8.0: 1.1, 3.5, CRI Profile v2.0: ID.AM-08, ISO/IEC 27001:2022: Annex A Controls: 5.8, 5.9, 5.12, 5.13, 5.19, 5.22, 7.10, 7.13, 7.14, SP 800-53 Rev 5.1.1: CM-09, CM-13, MA-02, MA-06, PL-02, PM-22, PM-23, SA-03, SA-04, SA-08, SA-22, SI-12, SI-18, SR-05, SR-12",,2025-08-05T00:12:42.936966,2025-08-05T00:12:42.936980
4933,15,1462,"CCMv4.0: AIS-05, AIS-07, TVM-01, TVM-03, TVM-05, TVM-06, TVM-07, TVM-08, TVM-09, TVM-10, CIS Controls v8.0: 7.1, CRI Profile v2.0: ID.RA-01, ISO/IEC 27001:2022: Annex A Controls: 8.8, SP 800-53 Rev 5.1.1: CA-02, CA-07, CA-08, RA-03, RA-05, SA-11(02), SA-15(07), SA-15(08), SI-04, SI-05",,2025-08-05T00:12:47.042314,2025-08-05T00:12:47.042328
4934,15,1463,"CCMv4.0: GRC-08, TVM-04, CRI Profile v2.0: ID.RA-02, ISO/IEC 27001:2022: Annex A Controls: 5.7, 5.22, 8.16, SP 800-53 Rev 5.1.1: SI-05, PM-15, PM-16",,2025-08-05T00:12:51.256826,2025-08-05T00:12:51.256839
4935,15,1464,"CCMv4.0: A&A-05, TVM-05, CRI Profile v2.0: ID.RA-03, ISO/IEC 27001:2022: Mandatory Clause: 6.1.1, 6.1.2, 6.1.3, Annex A Controls: 5.7, 5.22, 8.16, SP 800-53 Rev 5.1.1: PM-12, PM-16, RA-03, SI-05",,2025-08-05T00:12:55.660807,2025-08-05T00:12:55.660819
4936,15,1465,"CCMv4.0: A&A-05, BCR-02, CEK-06, CEK-07, CEK-20, TVM-09, CRI Profile v2.0: ID.RA-04, ISO/IEC 27001:2022: Mandatory Clause: 6.1.1, 6.1.2, 6.1.3, SP 800-53 Rev 5.1.1: PM-09, PM-11, RA-02, RA-03, RA-08, RA-09",,2025-08-05T00:12:59.922527,2025-08-05T00:12:59.922549
4937,15,1466,"Organizations should use a systematic approach to determine risk by analyzing threats, vulnerabilities, likelihoods, and impacts. This includes using risk assessment methodologies and tools to quantify and qualify risks. Risk determination provides the foundation for risk management decisions.",,2025-08-05T00:13:04.147819,2025-08-05T00:13:04.147833
4938,15,1467,"CCMv4.0: A&A-05, A&A-06, AIS-07, CEK-07, TVM-01, TVM-03, TVM-08, TVM-09, TVM-10, CRI Profile v2.0: ID.RA-06, ISO/IEC 27001:2022: Mandatory Clause: 6.13, Annex A Controls: 5.7, SP 800-53 Rev 5.1.1: PM-09, PM-18, PM-30, RA-07",,2025-08-05T00:13:08.341410,2025-08-05T00:13:08.341507
4939,15,1468,"CCMv4.0: A&A-05, AIS-06, CCC-02, CCC-03, CCC-06, CCC-08, CCC-09, CEK-05, CEK-06, GRC-04, UEM-07, CRI Profile v2.0: ID.RA-07, ISO/IEC 27001:2022: Mandatory Clause: 6.1.3, Annex A Controls: 8.32, SP 800-53 Rev 5.1.1: CA-07, CM-03, CM-04",,2025-08-05T00:13:12.537385,2025-08-05T00:13:12.537401
4940,15,1469,"CCMv4.0: AIS-07, TVM-03, TVM-09, CIS Controls v8.0: 7.2, CRI Profile v2.0: ID.RA-08, ISO/IEC 27001:2022: Mandatory Clause: 6.1.2, SP 800-53 Rev 5.1.1: RA-05",,2025-08-05T00:13:17.094829,2025-08-05T00:13:17.094847
4941,15,1470,"CCMv4.0: TVM-09, CRI Profile v2.0: EX.DD-04, ISO/IEC 27001:2022: Annex A Controls: 5.19, 5.20, 5.22, SP 800-53 Rev 5.1.1: SA-04, SA-05, SA-10, SA-11, SA-15, SA-17, SI-07, SR-05, SR-06, SR-10, SR-11",,2025-08-05T00:13:21.416791,2025-08-05T00:13:21.416801
4942,15,1471,"CCMv4.0: STA-08, CRI Profile v2.0: EX.DD-03, ISO/IEC 27001:2022: Annex A Controls: 5.19, 5.20, 5.22, SP 800-53 Rev 5.1.1: SR-06",,2025-08-05T00:13:25.666557,2025-08-05T00:13:25.666567
4943,15,1472,"CCMv4.0: A&A-02, A&A-03, A&A-04, A&A-05, CEK-09, SEF-04, SEF-05, STA-06, STA-11, STA-13, CRI Profile v2.0: ID.IM-01, ISO/IEC 27001:2022: Mandatory Clause: 9.2, 10.1, 10.2, Annex A Controls: 5.35, SP 800-53 Rev 5.1.1: AC-01, AT-01, AU-01, CA-01, CM-01, CP-01, IA-01, IR-01, MA-01, MP-01, PE-01, PL-01, PM-01, PS-01, PT-01, RA-01, SA-01, SC-01, SI-01, SR-01, CA-02, CA-05, CA-07, CA-08, CP-02, IR-04, IR-08, PL-02, RA-03, RA-05, RA-07, SA-08, SA-11, SA-17(06), SI-02, SI-04, SR-05",,2025-08-05T00:13:30.175420,2025-08-05T00:13:30.175503
4944,15,1473,"Organizations should prioritize identified improvements based on their potential impact, feasibility, and alignment with organizational objectives. This includes evaluating improvement opportunities and allocating resources to the most beneficial enhancements. Prioritization ensures effective resource allocation for improvement activities.",,2025-08-05T00:13:34.346806,2025-08-05T00:13:34.346953
4945,15,1474,"CCMv4.0: A&A-01, AIS-01, AIS-03, BCR-01, CCC-01, CEK-01, DCS-01, DCS-02, DCS-03, DCS-04, DSP-01, GRC-01, HRS-01, HRS-02, HRS-03, HRS-04, IAM-01, IAM-02, IPY-01, IVS-01, LOG-01, SEF-01, SEF-02, SEF-04, STA-01, TVM-01, TVM-02, UEM-01, CRI Profile v2.0: ID.IM-03, ISO/IEC 27001:2022: Mandatory Clause: 10.1, 10.2, SP 800-53 Rev 5.1.1: PM-04, PM-31",,2025-08-05T00:13:38.549764,2025-08-05T00:13:38.549777
4946,15,1475,CCMv4.0: IAM-01; IAM-02; CIS Controls v8.0: 6.3; CRI Profile v2.0: PR.AA-01; ISO/IEC 27001:2022: Annex A Controls: 5.16; SP 800-53 Rev 5.1.1: IA-02; IA-05,,2025-08-05T00:13:42.747026,2025-08-05T00:13:42.747048
4947,15,1476,CCMv4.0: IAM-03; IAM-04; CIS Controls v8.0: 6.4; CRI Profile v2.0: PR.AA-02; ISO/IEC 27001:2022: Annex A Controls: 5.18; SP 800-53 Rev 5.1.1: AC-02; AC-06,,2025-08-05T00:13:46.920070,2025-08-05T00:13:46.920079
4948,15,1477,CCMv4.0: IAM-05; CIS Controls v8.0: 6.7; CRI Profile v2.0: PR.AA-03; ISO/IEC 27001:2022: Annex A Controls: 5.19; SP 800-53 Rev 5.1.1: AC-17; AC-19,,2025-08-05T00:13:51.139209,2025-08-05T00:13:51.139234
4949,15,1478,CCMv4.0: PHY-01; IAM-06; CIS Controls v8.0: 14.1; CRI Profile v2.0: PR.AA-04; ISO/IEC 27001:2022: Annex A Controls: 7.2; SP 800-53 Rev 5.1.1: PE-02; PE-03,,2025-08-05T00:13:55.299718,2025-08-05T00:13:55.299891
4950,15,1479,CCMv4.0: IAM-07; CIS Controls v8.0: 6.6; CRI Profile v2.0: PR.AA-05; ISO/IEC 27001:2022: Annex A Controls: 5.20; SP 800-53 Rev 5.1.1: AC-02; AC-06,,2025-08-05T00:13:59.395981,2025-08-05T00:13:59.395999
4951,15,1480,CCMv4.0: IAM-08; CIS Controls v8.0: 6.8; CRI Profile v2.0: PR.AA-06; ISO/IEC 27001:2022: Annex A Controls: 5.21; SP 800-53 Rev 5.1.1: AC-02; AC-06,,2025-08-05T00:14:04.002109,2025-08-05T00:14:04.002121
4952,15,1481,CCMv4.0: HRS-01; HRS-02; HRS-03; CIS Controls v8.0: 17.1; CRI Profile v2.0: PR.AT-01; ISO/IEC 27001:2022: Annex A Controls: 6.2; SP 800-53 Rev 5.1.1: AT-02; AT-03,,2025-08-05T00:14:08.119663,2025-08-05T00:14:08.119675
4953,15,1482,CCMv4.0: HRS-01; HRS-02; HRS-03; CIS Controls v8.0: 17.2; CRI Profile v2.0: PR.AT-02; ISO/IEC 27001:2022: Annex A Controls: 6.2; SP 800-53 Rev 5.1.1: AT-02; AT-03,,2025-08-05T00:14:12.257087,2025-08-05T00:14:12.257099
4954,15,1483,CCMv4.0: CEK-03; CEK-04; CEK-19; DSP-10; DSP-17; HRS-04; UEM-05; UEM-11; CIS Controls v8.0: 3.13; CRI Profile v2.0: PR.DS-01; ISO/IEC 27001:2022: Annex A Controls: 5.10; SP 800-53 Rev 5.1.1: SC-28; SC-13,,2025-08-05T00:14:16.584910,2025-08-05T00:14:16.584923
4955,15,1484,CCMv4.0: CEK-03; CEK-04; CEK-19; DCS-02; DSP-10; DSP-17; HRS-04; IPY-03; IVS-03; IVS-07; LOG-02; LOG-09; UEM-05; UEM-11; CIS Controls v8.0: 3.10; CRI Profile v2.0: PR.DS-02; ISO/IEC 27001:2022: Annex A Controls: 5.13; SP 800-53 Rev 5.1.1: SC-08; SC-12; SC-16; SC-40; SC-43,,2025-08-05T00:14:21.390724,2025-08-05T00:14:21.390737
4956,15,1485,CCMv4.0: DSP-17; HRS-04; UEM-11; CRI Profile v2.0: PR.DS-10; ISO/IEC 27001:2022: Annex A Controls: 5.3; SP 800-53 Rev 5.1.1: SC-39; SC-40; SI-10; SI-16,,2025-08-05T00:14:25.917987,2025-08-05T00:14:25.918003
4957,15,1486,CCMv4.0: BCR-08; CEK-18; DSP-16; DSP-19; LOG-02; LOG-09; CIS Controls v8.0: 11.2; CRI Profile v2.0: PR.DS-11; ISO/IEC 27001:2022: Annex A Controls: 8.13; SP 800-53 Rev 5.1.1: CP-06; CP-09,,2025-08-05T00:14:30.084244,2025-08-05T00:14:30.084252
4958,15,1487,CCMv4.0: AIS-02; AIS-04; AIS-05; AIS-06; CCC-01; CCC-02; CCC-06; CCC-07; IVS-04; IVS-06; UEM-05; UEM-06; UEM-07; UEM-09; UEM-10; UEM-11; UEM-12; UEM-13; CIS Controls v8.0: 4.1; CRI Profile v2.0: PR.PS-01; ISO/IEC 27001:2022: Annex A Controls: 8.9; SP 800-53 Rev 5.1.1: CM-02; CM-06; CM-08; CM-10; CM-11,,2025-08-05T00:14:34.176289,2025-08-05T00:14:34.176305
4959,15,1488,CCMv4.0: AIS-04; AIS-05; AIS-07; CCC-04; CCC-09; DSP-02; TVM-03; TVM-04; TVM-05; TVM-08; UEM-02; UEM-03; UEM-07; CIS Controls v8.0: 2.2; CRI Profile v2.0: PR.PS-02; ISO/IEC 27001:2022: Annex A Controls: 5.9; SP 800-53 Rev 5.1.1: SI-02; SI-07,,2025-08-05T00:14:38.565768,2025-08-05T00:14:38.565780
4960,15,1489,CCMv4.0: CCC-04; DCS-01; DSP-02; TVM-03; TVM-08; CIS Controls v8.0: 1.2; CRI Profile v2.0: PR.PS-03; ISO/IEC 27001:2022: Annex A Controls: 5.9; SP 800-53 Rev 5.1.1: SC-03(01); SC-39(01); SC-49; SC-51,,2025-08-05T00:14:42.745896,2025-08-05T00:14:42.745914
4961,15,1490,CCMv4.0: IAM-16; LOG-01; LOG-02; LOG-03; LOG-04; LOG-05; LOG-07; LOG-08; LOG-10; LOG-11; LOG-12; LOG-13; CIS Controls v8.0: 8.2; CRI Profile v2.0: PR.PS-04; ISO/IEC 27001:2022: Annex A Controls: 8.15; SP 800-53 Rev 5.1.1: AU-02; AU-03; AU-06; AU-07; AU-11; AU-12,,2025-08-05T00:14:46.924753,2025-08-05T00:14:46.924767
4962,15,1491,CCMv4.0: CCC-04; UEM-02; UEM-09; CIS Controls v8.0: 2.5; CRI Profile v2.0: PR.PS-05; ISO/IEC 27001:2022: Annex A Controls: 8.19; SP 800-53 Rev 5.1.1: CM-07(02); CM-07(04); CM-07(05); SC-34,,2025-08-05T00:14:51.373550,2025-08-05T00:14:51.373565
4963,15,1492,CCMv4.0: AIS-04; AIS-06; AIS-07; DSP-07; IVS-06; CIS Controls v8.0: 16.1; CRI Profile v2.0: PR.PS-06; ISO/IEC 27001:2022: Annex A Controls: 8.25; SP 800-53 Rev 5.1.1: SA-03; SA-08; SA-10; SA-11; SA-15; SA-17,,2025-08-05T00:14:55.518726,2025-08-05T00:14:55.518739
4964,15,1493,CCMv4.0: AIS-04; AIS-06; DCS-12; DSP-10; DSP-15; IVS-03; IVS-05; IVS-06; IVS-09; UEM-05; UEM-14; CIS Controls v8.0: 3.12; CRI Profile v2.0: PR.IR-01; ISO/IEC 27001:2022: Annex A Controls: 8.20; SP 800-53 Rev 5.1.1: AC-03; AC-04; SC-04; SC-05; SC-07,,2025-08-05T00:14:59.622964,2025-08-05T00:14:59.622978
4965,15,1494,CCMv4.0: DCS-03; DCS-13; DCS-14; DCS-15; CRI Profile v2.0: PR.IR-02; ISO/IEC 27001:2022: Annex A Controls: 7.5; SP 800-53 Rev 5.1.1: PE-09; PE-10; PE-11; PE-12; PE-13; PE-14; PE-15; PE-18; PE-23,,2025-08-05T00:15:03.799056,2025-08-05T00:15:03.799071
4966,15,1495,CCMv4.0: BCR-11; CRI Profile v2.0: PR.IR-03; ISO/IEC 27001:2022: Annex A Controls: 5.29; SP 800-53 Rev 5.1.1: SC-06; SC-24; SC-36; SC-39; SI-13,,2025-08-05T00:15:07.964411,2025-08-05T00:15:07.964420
4967,15,1496,CCMv4.0: IVS-02; CRI Profile v2.0: PR.IR-04; ISO/IEC 27001:2022: Annex A Controls: 8.6; SP 800-53 Rev 5.1.1: CP-06; CP-07; CP-08; PM-03; PM-09,,2025-08-05T00:15:12.357611,2025-08-05T00:15:12.357624
4968,15,1497,CCMv4.0: IVS-03; IVS-09; LOG-01; LOG-03; LOG-05; LOG-08; TVM-02; TVM-10; UEM-10; CIS Controls v8.0: 13.1; CRI Profile v2.0: DE.CM-01; ISO/IEC 27001:2022: Annex A Controls: 8.16; SP 800-53 Rev 5.1.1: AC-02; AU-12; CA-07; CM-03; SC-05; SC-07; SI-04,,2025-08-05T00:15:16.524106,2025-08-05T00:15:16.524119
4969,15,1498,CCMv4.0: DCS-09; DCS-10; DCS-14; LOG-01; LOG-03; LOG-05; LOG-08; LOG-12; TVM-10; CRI Profile v2.0: DE.CM-02; ISO/IEC 27001:2022: Annex A Controls: 7.4; SP 800-53 Rev 5.1.1: CA-07; PE-03; PE-06; PE-20,,2025-08-05T00:15:20.622713,2025-08-05T00:15:20.622726
4970,15,1499,CCMv4.0: LOG-01; LOG-03; LOG-05; LOG-08; TVM-10; CIS Controls v8.0: 10.7; CRI Profile v2.0: DE.CM-03; ISO/IEC 27001:2022: Annex A Controls: 7.4; SP 800-53 Rev 5.1.1: AC-02; AU-12; AU-13; CA-07; CM-10; CM-11,,2025-08-05T00:15:24.937887,2025-08-05T00:15:24.937904
4971,15,1500,CCMv4.0: LOG-01; LOG-03; LOG-05; LOG-08; TVM-10; CIS Controls v8.0: 15.2; CRI Profile v2.0: DE.CM-06; ISO/IEC 27001:2022: Annex A Controls: 5.22; SP 800-53 Rev 5.1.1: CA-07; PS-07; SA-04; SA-09; SI-04,,2025-08-05T00:15:29.107939,2025-08-05T00:15:29.107954
4972,15,1501,CCMv4.0: CCC-07; IVS-06; LOG-01; LOG-03; LOG-05; LOG-08; LOG-10; LOG-11; TVM-02; TVM-10; UEM-09; UEM-10; UEM-11; CIS Controls v8.0: 10.1; CRI Profile v2.0: DE.CM-09; ISO/IEC 27001:2022: Annex A Controls: 8.16; SP 800-53 Rev 5.1.1: AC-04; AC-09; AU-12; CA-07; CM-03; CM-06; CM-10; CM-11; SC-34; SC-35; SI-04; SI-07,,2025-08-05T00:15:33.178748,2025-08-05T00:15:33.178777
4973,15,1502,CCMv4.0: LOG-03; LOG-05; SEF-05; SEF-06; UEM-09; CIS Controls v8.0: 8.11; CRI Profile v2.0: DE.AE-02; ISO/IEC 27001:2022: Annex A Controls: 5.24; SP 800-53 Rev 5.1.1: AU-06; CA-07; IR-04; SI-04,,2025-08-05T00:15:37.550617,2025-08-05T00:15:37.550630
4974,15,1503,CCMv4.0: LOG-03; LOG-05; SEF-05; CRI Profile v2.0: DE.AE-03; ISO/IEC 27001:2022: Annex A Controls: 8.15; SP 800-53 Rev 5.1.1: AU-06; CA-07; PM-16; IR-04; IR-05; IR-08; SI-04,,2025-08-05T00:15:41.747671,2025-08-05T00:15:41.747782
4975,15,1504,CCMv4.0: LOG-03; SEF-05; SEF-06; CRI Profile v2.0: DE.AE-04; ISO/IEC 27001:2022: Annex A Controls: 5.25; SP 800-53 Rev 5.1.1: PM-09; PM-11; PM-18; PM-28; PM-30,,2025-08-05T00:15:46.277584,2025-08-05T00:15:46.277598
